,Unnamed: 0,customer,state,gender,education,customer lifetime value,income,monthly premium auto,number of open complaints,policy type,vehicle class,total claim amount
41540,3560,FE46445,Arizona,F,High School or Below,6965,25411,86,0,Personal Auto,Four-Door Car,242
41541,3561,PD32854,Arizona,F,High School or Below,15114,28513,100,1,Personal Auto,SUV,480
41542,3562,GV35061,Oregon,M,High School or Below,22523,69346,63,1,Special Auto,Two-Door Car,246
41543,3563,BG44829,Oregon,F,High School or Below,10760,74835,133,0,Corporate Auto,SUV,107
41544,3564,RH83684,Oregon,F,Master,5808,43282,72,0,Personal Auto,Two-Door Car,166
41545,3565,SB82356,Nevada,F,Bachelor,30591,11276,91,1,Corporate Auto,Four-Door Car,436
41546,3566,TW49116,Nevada,M,College,2220,0,62,2,Personal Auto,Four-Door Car,311
41547,3567,RJ39700,Oregon,M,Bachelor,4914,10037,71,0,Personal Auto,Four-Door Car,292
41548,3568,LO40410,Oregon,F,Doctor,2395,21986,63,0,Personal Auto,Two-Door Car,333
41549,3569,SX85653,Arizona,F,Doctor,5522,85609,136,0,Personal Auto,SUV,652
41550,3570,PH91033,Oregon,M,College,15808,86347,130,0,Personal Auto,Sports Car,593
41551,3571,LC69427,Oregon,F,College,2827,20368,72,0,Corporate Auto,Four-Door Car,345
41552,3572,MZ85889,California,F,Master,5421,25778,68,0,Corporate Auto,Two-Door Car,20
41553,3573,GL82358,Nevada,F,High School or Below,2514,43860,65,0,Corporate Auto,Four-Door Car,156
41554,3574,AM94127,Oregon,M,College,5157,93303,65,0,Corporate Auto,Four-Door Car,40
41555,3575,TO19482,Oregon,M,High School or Below,4874,67467,61,0,Personal Auto,Two-Door Car,365
41556,3576,WA68850,Arizona,M,High School or Below,4198,30598,106,0,Personal Auto,SUV,508
41557,3577,ER97256,Arizona,F,College,5380,55350,67,0,Personal Auto,Four-Door Car,321
41558,3578,CK85904,California,F,High School or Below,13466,11432,119,0,Corporate Auto,SUV,571
41559,3579,GH30325,Oregon,M,College,2424,27093,61,0,Personal Auto,Four-Door Car,292
41560,3580,LG98245,Nevada,M,Bachelor,3823,0,108,0,Personal Auto,SUV,777
41561,3581,KW31376,Oregon,F,High School or Below,13883,0,197,0,Corporate Auto,Luxury Car,1418
41562,3582,XZ45224,Oregon,F,College,2438,38961,62,0,Corporate Auto,Two-Door Car,297
41563,3583,HD56196,Oregon,F,Doctor,34090,51840,94,0,Corporate Auto,Two-Door Car,33
41564,3584,EM39400,Nevada,M,Bachelor,2840,79181,72,0,Personal Auto,Four-Door Car,241
41565,3585,FP39090,Oregon,M,Bachelor,24127,14072,71,0,Special Auto,Four-Door Car,511
41566,3586,CE17166,California,M,College,7596,56225,97,0,Personal Auto,Four-Door Car,465
41567,3587,HF67477,Washington,M,High School or Below,15096,14909,199,0,Personal Auto,Luxury Car,1238
41568,3588,GJ79432,Nevada,M,High School or Below,6005,26876,76,0,Personal Auto,Four-Door Car,364
41569,3589,ZE17448,Oregon,M,College,3455,68401,88,0,Personal Auto,Four-Door Car,242
41570,3590,SK65854,Nevada,F,College,5728,29730,72,0,Personal Auto,Four-Door Car,463
41571,3591,RT23641,Oregon,F,High School or Below,5163,35577,130,0,Personal Auto,SUV,574
41572,3592,PY79113,California,M,Master,2602,41958,66,1,Corporate Auto,Four-Door Car,206
41573,3593,EP61197,Oregon,F,Master,32643,77915,115,0,Personal Auto,Four-Door Car,552
41574,3594,IL12516,Oregon,F,Bachelor,2789,15514,74,0,Corporate Auto,Four-Door Car,355
41575,3595,BF55854,Nevada,F,College,11250,29505,284,0,Personal Auto,Luxury Car,1979
41576,3596,GP19791,California,F,College,16510,31356,68,0,Personal Auto,Two-Door Car,326
41577,3597,II16403,California,F,College,7607,31456,199,0,Personal Auto,Luxury SUV,436
41578,3598,SS28002,Arizona,F,High School or Below,5603,95284,69,0,Personal Auto,Four-Door Car,327
41579,3599,VT97066,Nevada,M,High School or Below,6674,0,98,0,Personal Auto,Two-Door Car,931
41580,3600,FH97700,Washington,F,Bachelor,4049,62864,104,0,Personal Auto,Two-Door Car,171
41581,3601,NB96938,Oregon,M,College,4958,22842,65,0,Personal Auto,Four-Door Car,468
41582,3602,HY32811,California,F,Bachelor,7850,67186,66,0,Personal Auto,Four-Door Car,184
41583,3603,MB69465,Arizona,M,High School or Below,6382,0,87,0,Personal Auto,Four-Door Car,417
41584,3604,LE12086,Oregon,F,College,5737,68946,71,0,Personal Auto,Four-Door Car,309
41585,3605,IO89174,Oregon,F,Bachelor,7688,56680,100,2,Personal Auto,SUV,480
41586,3606,DB26077,Arizona,F,High School or Below,4873,18866,126,0,Personal Auto,SUV,604
41587,3607,NB98740,California,F,High School or Below,2824,82875,70,0,Personal Auto,Four-Door Car,455
41588,3608,EL82767,Arizona,F,College,3722,0,109,2,Personal Auto,SUV,523
41589,3609,AK54675,California,F,Bachelor,5535,84863,138,0,Corporate Auto,SUV,691
41590,3610,EW67766,California,F,College,4727,0,127,0,Personal Auto,SUV,609
41591,3611,JS36743,California,M,Bachelor,2378,54753,61,0,Personal Auto,Four-Door Car,292
41592,3612,TV20901,California,F,College,9337,76381,116,0,Special Auto,Two-Door Car,556
41593,3613,LQ20969,California,M,Bachelor,6189,59523,78,1,Personal Auto,Four-Door Car,343
41594,3614,BZ33435,Arizona,F,Bachelor,5638,56017,71,0,Corporate Auto,Four-Door Car,51
41595,3615,OA55110,Arizona,M,Master,5264,14306,74,3,Corporate Auto,Four-Door Car,355
41596,3616,YJ42538,Arizona,F,Bachelor,4035,21359,101,0,Personal Auto,Sports Car,484
41597,3617,XB64207,Arizona,F,Bachelor,4117,86101,102,0,Personal Auto,SUV,344
41598,3618,KZ80424,Washington,M,Bachelor,8382,25998,71,0,Personal Auto,Four-Door Car,791
41599,3619,BC34309,California,F,Master,2435,64341,61,0,Personal Auto,Four-Door Car,79
41600,3620,JC34468,California,F,High School or Below,6599,36060,165,0,Special Auto,Sports Car,774
41601,3621,ON34922,Oregon,M,High School or Below,5353,61894,67,0,Personal Auto,Four-Door Car,266
41602,3622,MQ93707,Oregon,M,High School or Below,6747,26721,65,3,Personal Auto,Four-Door Car,312
41603,3623,SY28542,Nevada,F,Bachelor,7412,59940,94,0,Personal Auto,Four-Door Car,303
41604,3624,RA29518,Washington,M,Master,5512,45971,138,0,Special Auto,SUV,139
41605,3625,No34698,Oregon,M,Bachelor,4015,80055,100,0,Corporate Auto,SUV,121
41606,3626,VK37392,Arizona,M,College,7772,58345,98,0,Personal Auto,Four-Door Car,346
41607,3627,LJ43082,Oregon,F,College,4638,0,71,3,Personal Auto,Two-Door Car,143
41608,3628,FI90697,Oregon,M,Bachelor,10507,76549,132,0,Personal Auto,SUV,616
41609,3629,DR93103,Arizona,F,Master,17556,36212,73,0,Personal Auto,Two-Door Car,119
41610,3630,XR37151,California,F,Bachelor,9103,0,131,0,Personal Auto,Sports Car,628
41611,3631,ZZ43513,California,M,High School or Below,13110,73597,114,5,Personal Auto,SUV,485
41612,3632,QW81912,California,F,High School or Below,8006,63762,99,0,Personal Auto,Four-Door Car,108
41613,3633,AZ50087,California,M,Bachelor,6807,32787,86,0,Personal Auto,Two-Door Car,568
41614,3634,HQ87008,California,F,Bachelor,2627,94962,67,4,Personal Auto,Two-Door Car,321
41615,3635,FM30352,Oregon,F,High School or Below,9095,0,256,0,Personal Auto,Luxury Car,1943
41616,3636,PD30266,California,F,College,5015,73809,125,0,Special Auto,SUV,537
41617,3637,GA50461,Oregon,F,Bachelor,4726,13037,124,0,Personal Auto,SUV,839
41618,3638,FY84962,California,M,High School or Below,3059,0,88,0,Personal Auto,Four-Door Car,989
41619,3639,GT14584,Oregon,F,College,4122,75272,103,0,Personal Auto,SUV,71
41620,3640,IA87250,Arizona,F,Master,2620,39278,66,0,Personal Auto,Four-Door Car,65
41621,3641,MM67983,Oregon,M,Bachelor,4938,36913,62,0,Personal Auto,Four-Door Car,90
41622,3642,MW40110,California,M,Bachelor,4691,0,74,1,Personal Auto,Four-Door Car,407
41623,3643,SH93005,California,M,College,6005,13528,86,0,Personal Auto,Four-Door Car,412
41624,3644,KD69941,California,M,Bachelor,4941,0,137,0,Personal Auto,SUV,986
41625,3645,JV38934,Washington,F,Bachelor,2254,0,65,1,Personal Auto,Four-Door Car,768
41626,3646,XI16714,Arizona,F,High School or Below,2554,0,72,0,Corporate Auto,Four-Door Car,405
41627,3647,DG68667,Arizona,M,Doctor,8123,12617,108,0,Personal Auto,SUV,648
41628,3648,AR40217,Oregon,F,High School or Below,19079,42754,65,4,Personal Auto,Two-Door Car,279
41629,3649,IM73868,Oregon,M,College,10461,0,155,0,Corporate Auto,Sports Car,1116
41630,3650,BR44176,California,F,High School or Below,4669,76157,116,0,Personal Auto,Two-Door Car,556
41631,3651,MY51849,Oregon,F,Bachelor,4903,0,66,0,Personal Auto,Four-Door Car,469
41632,3652,FQ61281,Oregon,M,High School or Below,83325,58958,231,0,Personal Auto,Luxury Car,1108
41633,3653,NJ72300,Oregon,F,Bachelor,8009,0,107,0,Personal Auto,SUV,740
41634,3654,YO81740,Oregon,F,Bachelor,23895,0,98,0,Personal Auto,Four-Door Car,705
41635,3655,WM25415,Oregon,F,High School or Below,7732,34430,65,0,Personal Auto,Two-Door Car,184
41636,3656,GU41036,Oregon,M,High School or Below,9416,13411,127,0,Personal Auto,SUV,609
41637,3657,NN66592,California,M,Bachelor,5923,73758,74,0,Personal Auto,Four-Door Car,301
41638,3658,TO29918,California,F,High School or Below,3833,0,116,2,Personal Auto,Sports Car,1397
41639,3659,PF53601,Oregon,M,Bachelor,28432,17130,198,0,Special Auto,Luxury SUV,950
41640,3660,TF61492,Washington,F,College,5553,0,92,3,Personal Auto,Four-Door Car,662
41641,3661,PD52748,Oregon,F,High School or Below,10036,0,134,1,Personal Auto,SUV,1353
41642,3662,TF68928,Arizona,M,Bachelor,6575,10517,92,0,Personal Auto,Four-Door Car,441
41643,3663,VZ79366,California,M,College,4362,58842,110,0,Personal Auto,Four-Door Car,528
41644,3664,SQ53118,California,M,College,7873,22355,71,3,Personal Auto,Four-Door Car,340
41645,3665,QZ56257,Washington,F,High School or Below,13021,0,223,5,Personal Auto,Luxury Car,1605
41646,3666,ZI34278,Arizona,F,Bachelor,4492,21137,61,1,Personal Auto,Four-Door Car,292
41647,3667,ZB82406,Oregon,F,Bachelor,6650,0,99,2,Personal Auto,Four-Door Car,712
41648,3668,OP93305,California,M,High School or Below,11093,78255,95,0,Personal Auto,Four-Door Car,456
41649,3669,CK31454,Arizona,F,Bachelor,5107,35625,65,1,Special Auto,Four-Door Car,288
41650,3670,FX81675,California,F,College,7334,87957,61,0,Personal Auto,Four-Door Car,308
41651,3671,BK85520,Oregon,F,College,4996,25915,64,0,Corporate Auto,Two-Door Car,317
41652,3672,KB18303,California,M,College,8658,62464,109,0,Corporate Auto,Sports Car,400
41653,3673,GX47381,California,M,High School or Below,9657,0,131,0,Corporate Auto,SUV,628
41654,3674,RX31862,California,M,High School or Below,6176,49529,78,0,Personal Auto,Two-Door Car,234
41655,3675,YQ58965,California,F,Bachelor,2867,23376,78,0,Personal Auto,Four-Door Car,374
41656,3676,HG60406,California,M,College,2821,0,81,0,Personal Auto,Four-Door Car,583
41657,3677,BC52397,Arizona,M,College,2843,67952,71,0,Personal Auto,Two-Door Car,167
41658,3678,AR69517,California,M,College,11790,25251,66,0,Corporate Auto,Four-Door Car,316
41659,3679,JJ23168,Arizona,F,High School or Below,7785,20497,65,0,Personal Auto,Four-Door Car,425
41660,3680,NB39218,California,M,High School or Below,12315,68420,104,1,Personal Auto,Four-Door Car,499
41661,3681,FP95606,Arizona,F,College,4810,24711,122,0,Personal Auto,Sports Car,259
41662,3682,YP27180,California,F,College,27279,76530,119,4,Personal Auto,SUV,254
41663,3683,JK74110,California,M,High School or Below,3980,98333,99,1,Personal Auto,Four-Door Car,459
41664,3684,MC85738,California,F,Bachelor,14635,0,139,0,Personal Auto,SUV,667
41665,3685,CE78778,Oregon,F,College,3761,0,106,1,Personal Auto,Four-Door Car,1116
41666,3686,LT72149,Nevada,M,High School or Below,5619,0,153,0,Personal Auto,SUV,1027
41667,3687,ZC89812,Arizona,M,Bachelor,5304,0,74,0,Personal Auto,Four-Door Car,532
41668,3688,GF68713,Oregon,M,Bachelor,3207,24695,82,0,Personal Auto,Four-Door Car,393
41669,3689,HB23001,California,M,Bachelor,8697,26287,111,0,Personal Auto,Two-Door Car,279
41670,3690,DH99299,California,M,College,8717,83846,74,3,Personal Auto,Four-Door Car,355
41671,3691,RA61917,Washington,F,High School or Below,8029,76081,68,0,Personal Auto,Four-Door Car,384
41672,3692,KM65135,Oregon,M,College,4763,14957,66,0,Corporate Auto,Four-Door Car,316
41673,3693,RR37482,Washington,M,High School or Below,23055,41727,117,1,Personal Auto,Four-Door Car,82
41674,3694,WM24870,Nevada,F,College,5383,89092,68,2,Personal Auto,Two-Door Car,91
41675,3695,EC78254,Washington,F,College,8409,53986,70,1,Corporate Auto,Four-Door Car,127
41676,3696,CQ19667,Oregon,F,Bachelor,4257,49853,109,0,Personal Auto,Four-Door Car,679
41677,3697,AY43037,Oregon,M,High School or Below,14708,36670,189,0,Corporate Auto,Luxury Car,907
41678,3698,GN36177,Nevada,M,Bachelor,2593,43626,67,0,Personal Auto,Two-Door Car,321
41679,3699,VL36269,Washington,F,High School or Below,2466,0,70,0,Special Auto,Four-Door Car,504
41680,3700,UA58104,California,F,College,7933,76505,65,0,Personal Auto,Four-Door Car,144
41681,3701,GR12431,California,F,College,36860,66216,103,0,Personal Auto,Sports Car,96
41682,3702,IV37346,Oregon,F,College,7412,52497,63,0,Corporate Auto,Two-Door Car,302
41683,3703,VU99589,Arizona,F,High School or Below,34611,20090,109,0,Personal Auto,Sports Car,523
41684,3704,VV61641,Oregon,F,High School or Below,18726,0,185,2,Personal Auto,SUV,1543
41685,3705,ZY26831,California,F,Bachelor,7249,37751,93,0,Corporate Auto,Four-Door Car,56
41686,3706,IP84574,Oregon,F,College,8193,54840,72,3,Corporate Auto,Four-Door Car,468
41687,3707,XF33416,Oregon,F,College,8692,31986,111,0,Personal Auto,Four-Door Car,532
41688,3708,PV62583,Nevada,M,College,9799,22166,126,0,Personal Auto,SUV,604
41689,3709,QK29271,California,M,Bachelor,14084,0,208,0,Corporate Auto,Luxury Car,2270
41690,3710,ZF58696,California,M,High School or Below,13104,0,130,0,Personal Auto,Sports Car,1430
41691,3711,PK37320,Oregon,F,Master,2628,83838,65,0,Personal Auto,Two-Door Car,281
41692,3712,EP35930,Oregon,F,Master,5245,46061,65,0,Personal Auto,Two-Door Car,21
41693,3713,TS34391,Oregon,M,College,8092,50825,102,0,Personal Auto,SUV,369
41694,3714,ST65635,Arizona,F,College,2719,14030,72,0,Corporate Auto,Two-Door Car,345
41695,3715,AQ25590,Washington,F,High School or Below,5445,20282,79,3,Personal Auto,Two-Door Car,507
41696,3716,QK37708,California,M,Bachelor,4514,50146,116,1,Personal Auto,SUV,759
41697,3717,EY83434,Washington,M,High School or Below,22029,0,121,0,Personal Auto,SUV,580
41698,3718,DQ55516,California,F,Bachelor,5408,20472,139,0,Corporate Auto,SUV,667
41699,3719,KS72802,Oregon,F,Master,3768,85751,93,0,Corporate Auto,Four-Door Car,391
41700,3720,PE32165,California,F,High School or Below,27934,76912,116,2,Corporate Auto,Sports Car,169
41701,3721,XO78284,Arizona,M,Master,3887,96335,97,0,Personal Auto,Four-Door Car,161
41702,3722,HS39343,Washington,F,Bachelor,7475,29633,196,0,Corporate Auto,Luxury Car,534
41703,3723,ZF77631,California,M,Master,22758,80540,63,0,Personal Auto,Four-Door Car,65
41704,3724,ZE60021,Nevada,F,High School or Below,5124,14465,135,1,Corporate Auto,Sports Car,944
41705,3725,IU15885,Washington,F,Bachelor,4900,0,66,0,Personal Auto,Four-Door Car,316
41706,3726,HI16116,Oregon,F,Master,5278,29899,66,0,Personal Auto,Four-Door Car,419
41707,3727,WH41496,Washington,M,College,4821,0,136,0,Personal Auto,SUV,652
41708,3728,IQ24777,Nevada,M,Bachelor,8044,71391,67,0,Personal Auto,Four-Door Car,284
41709,3729,CA55066,Arizona,M,High School or Below,12157,57449,103,0,Personal Auto,Four-Door Car,494
41710,3730,LG87047,California,M,High School or Below,18591,14209,62,0,Personal Auto,Four-Door Car,297
41711,3731,TK38732,Oregon,M,High School or Below,4873,47824,129,3,Personal Auto,SUV,546
41712,3732,KH94432,Arizona,F,Doctor,5338,48696,66,0,Corporate Auto,Four-Door Car,48
41713,3733,ID21652,Washington,F,Bachelor,2878,79189,71,0,Personal Auto,Two-Door Car,56
41714,3734,RV90030,California,F,High School or Below,8473,0,116,2,Special Auto,Sports Car,1148
41715,3735,CK36026,Arizona,F,Bachelor,3440,23870,91,0,Personal Auto,Two-Door Car,500
41716,3736,UR27848,California,M,College,17497,0,73,0,Personal Auto,Two-Door Car,350
41717,3737,KP68957,California,F,Bachelor,2544,41059,64,0,Corporate Auto,Four-Door Car,151
41718,3738,LC86277,Oregon,M,High School or Below,3336,19447,89,0,Corporate Auto,Four-Door Car,640
41719,3739,UW55977,Washington,M,Bachelor,5206,94392,65,1,Personal Auto,Four-Door Car,156
41720,3740,RE46032,Nevada,M,College,43290,23203,132,0,Personal Auto,SUV,1158
41721,3741,CG69038,Washington,M,College,4817,38157,61,0,Personal Auto,Two-Door Car,81
41722,3742,IR73545,Oregon,M,College,13727,0,126,0,Personal Auto,SUV,604
41723,3743,CR85257,Oregon,M,High School or Below,4996,99761,63,0,Corporate Auto,Two-Door Car,452
41724,3744,JX88012,Oregon,F,College,7960,98350,101,3,Corporate Auto,SUV,289
41725,3745,ED44765,Oregon,F,High School or Below,7367,25318,63,2,Personal Auto,Four-Door Car,302
41726,3746,TW81986,Arizona,F,Bachelor,5632,51721,139,0,Personal Auto,SUV,625
41727,3747,HA56889,Nevada,F,Bachelor,3884,0,114,0,Personal Auto,Sports Car,851
41728,3748,EB72669,California,M,Bachelor,4518,0,78,3,Personal Auto,Four-Door Car,374
41729,3749,CH95772,California,M,College,2565,68321,66,0,Personal Auto,Four-Door Car,198
41730,3750,OZ62735,Arizona,M,Bachelor,15487,69161,129,0,Personal Auto,Sports Car,441
41731,3751,UN50538,Oregon,F,Bachelor,6395,72667,80,0,Personal Auto,Four-Door Car,383
41732,3752,JS76871,Oregon,M,High School or Below,8639,62082,72,0,Corporate Auto,Four-Door Car,91
41733,3753,UG42487,Arizona,F,High School or Below,9806,0,87,0,Personal Auto,Four-Door Car,626
41734,3754,TB56369,California,F,Bachelor,12472,36551,107,0,Personal Auto,Four-Door Car,53
41735,3755,ZN27753,Oregon,M,Bachelor,5794,70524,73,0,Personal Auto,Four-Door Car,350
41736,3756,FH22442,California,F,High School or Below,2619,60477,65,0,Corporate Auto,Four-Door Car,139
41737,3757,LV81383,Washington,F,High School or Below,3731,0,96,0,Personal Auto,Four-Door Car,460
41738,3758,HI34993,Oregon,M,High School or Below,5421,40376,69,0,Personal Auto,Four-Door Car,427
41739,3759,KW59167,Oregon,F,College,6521,72608,82,3,Personal Auto,Four-Door Car,393
41740,3760,BL44722,Nevada,F,High School or Below,41787,46587,119,2,Personal Auto,Four-Door Car,571
41741,3761,QV11152,Arizona,M,High School or Below,9613,34398,61,1,Personal Auto,Two-Door Car,292
41742,3762,SG53084,California,F,Bachelor,4766,70432,61,3,Personal Auto,Four-Door Car,6
41743,3763,EZ30537,Oregon,F,Doctor,23984,79655,296,0,Personal Auto,Luxury Car,498
41744,3764,AY35050,Arizona,F,College,7292,0,98,0,Personal Auto,Two-Door Car,470
41745,3765,UQ59692,California,F,Bachelor,21255,73457,133,1,Personal Auto,SUV,198
41746,3766,JF11031,California,M,College,5357,0,82,0,Personal Auto,Four-Door Car,393
41747,3767,DE53644,California,F,Bachelor,5192,23059,66,0,Personal Auto,Two-Door Car,372
41748,3768,KR53335,Washington,F,Bachelor,7116,0,66,0,Personal Auto,Four-Door Car,316
41749,3769,AJ89108,California,F,Bachelor,11009,51643,283,0,Personal Auto,Luxury Car,1358
41750,3770,MZ10085,Nevada,M,High School or Below,4328,72531,109,1,Personal Auto,Sports Car,523
41751,3771,EV68966,California,M,College,9419,87840,118,1,Personal Auto,SUV,161
41752,3772,PS28082,Arizona,M,High School or Below,2592,57563,66,0,Personal Auto,Four-Door Car,316
41753,3773,MX89333,Arizona,M,Bachelor,2554,0,72,2,Personal Auto,Two-Door Car,345
41754,3774,OE14751,Oregon,M,Doctor,3528,31278,92,4,Personal Auto,Two-Door Car,441
41755,3775,YI73667,Nevada,F,College,5340,0,72,0,Personal Auto,Four-Door Car,345
41756,3776,AX70794,California,M,High School or Below,2449,47122,62,0,Personal Auto,Two-Door Car,297
41757,3777,BF69918,Oregon,M,High School or Below,5666,0,77,0,Personal Auto,Four-Door Car,534
41758,3778,KE61355,Oregon,F,High School or Below,5272,60260,66,0,Corporate Auto,Four-Door Car,328
41759,3779,HG65194,Oregon,F,College,8672,0,125,0,Personal Auto,SUV,600
41760,3780,GV68933,Arizona,M,High School or Below,7679,12677,101,0,Personal Auto,SUV,500
41761,3781,LM76366,Nevada,M,High School or Below,2999,28564,76,0,Corporate Auto,Two-Door Car,364
41762,3782,PS57128,California,F,Bachelor,3834,41341,99,0,Personal Auto,Four-Door Car,240
41763,3783,AH55475,Arizona,M,College,33053,44246,122,3,Personal Auto,SUV,585
41764,3784,LE91297,Oregon,M,Master,5175,0,71,0,Personal Auto,Four-Door Car,340
41765,3785,IF18508,California,F,High School or Below,7950,70610,99,0,Personal Auto,Four-Door Car,240
