,customer,state,customer lifetime value,education,gender,income,monthly premium auto,number of open complaints,policy type,total claim amount,vehicle class
6420,JW33458,California,5729,Master,F,92254,70,0,Corporate Auto,245,Four-Door Car
6421,JP10227,California,12280,College,M,88340,102,0,Corporate Auto,489,Two-Door Car
6422,HX90683,California,2472,College,F,63860,62,0,Personal Auto,208,Four-Door Car
6423,UC19334,California,4698,High School or Below,F,26411,126,1,Corporate Auto,604,SUV
6424,ED61615,California,7950,High School or Below,M,26189,69,0,Personal Auto,331,Four-Door Car
6425,CB78049,California,3299,College,M,66114,92,4,Personal Auto,178,Four-Door Car
6426,OS70004,California,7506,College,M,49561,193,0,Personal Auto,926,SUV
6427,SM67119,California,7123,College,F,16139,62,0,Personal Auto,297,Four-Door Car
6428,RO77709,California,8008,High School or Below,M,63775,100,0,Corporate Auto,462,SUV
6429,QT27514,California,5318,Bachelor,F,25134,67,0,Personal Auto,321,Four-Door Car
6430,ZT53375,California,5483,Bachelor,M,87777,68,0,Personal Auto,257,Two-Door Car
6431,LB35863,California,7244,Bachelor,F,0,103,0,Personal Auto,494,SUV
6432,JL95389,California,15558,Bachelor,F,62922,194,0,Corporate Auto,1121,Luxury Car
6433,MF30956,California,8945,College,M,83761,112,0,Corporate Auto,270,SUV
6434,FD36230,California,8441,High School or Below,F,50801,72,3,Personal Auto,43,Four-Door Car
6435,OE75629,California,2798,College,M,48675,71,1,Corporate Auto,340,Four-Door Car
6436,VV97308,California,7522,High School or Below,M,55916,63,0,Personal Auto,302,Four-Door Car
6437,LU17507,California,39033,Bachelor,F,0,180,0,Personal Auto,864,Luxury SUV
6438,TW11115,California,2594,High School or Below,F,30064,65,0,Personal Auto,296,Two-Door Car
6439,ND42562,California,8991,High School or Below,M,0,127,0,Personal Auto,1176,Sports Car
6440,FZ29605,California,2332,College,M,0,67,0,Corporate Auto,482,Four-Door Car
6441,SC30127,California,9244,Doctor,F,12081,82,0,Personal Auto,548,Two-Door Car
6442,HI26883,California,6290,Bachelor,M,0,95,0,Personal Auto,684,Two-Door Car
6443,EW15755,California,9880,Master,F,62326,122,0,Personal Auto,96,SUV
6444,GH48839,California,11790,College,M,25251,66,0,Corporate Auto,316,Four-Door Car
6445,IX46908,California,5477,College,F,21289,71,0,Corporate Auto,340,Four-Door Car
6446,OO89057,California,4014,Master,F,54054,99,0,Personal Auto,5,Four-Door Car
6447,LX95134,California,3674,College,F,84814,90,0,Corporate Auto,512,Four-Door Car
6448,CX89767,California,4714,High School or Below,F,46097,61,4,Personal Auto,197,Four-Door Car
6449,DI45039,California,2754,College,F,58705,69,0,Personal Auto,48,Two-Door Car
6450,AI14767,California,40688,High School or Below,F,37455,114,0,Personal Auto,547,SUV
6451,OJ38536,California,4563,Doctor,F,62010,112,0,Personal Auto,537,SUV
6452,TI90592,California,7430,College,M,61568,93,0,Corporate Auto,240,Four-Door Car
6453,UN63889,California,2644,Bachelor,M,90443,66,0,Personal Auto,235,Two-Door Car
6454,FZ94690,California,26220,High School or Below,M,24743,84,0,Personal Auto,1008,Four-Door Car
6455,TL60066,California,2397,High School or Below,F,22283,65,0,Personal Auto,572,Four-Door Car
6456,OL61964,California,5207,Bachelor,M,74627,65,0,Corporate Auto,176,Four-Door Car
6457,DN77617,California,5907,College,F,47306,74,0,Corporate Auto,97,Four-Door Car
6458,BV12771,California,27420,College,M,0,112,0,Personal Auto,537,SUV
6459,NA14154,California,5044,Bachelor,M,59292,64,0,Corporate Auto,218,Two-Door Car
6460,ZO54248,California,3090,High School or Below,F,23970,77,0,Personal Auto,43,Four-Door Car
6461,CW13886,California,8514,College,M,48428,72,1,Personal Auto,223,Four-Door Car
6462,TT63451,California,20925,High School or Below,F,44342,74,0,Personal Auto,355,Four-Door Car
6463,OW54561,California,3515,College,M,0,103,2,Personal Auto,741,Sports Car
6464,EE34821,California,17666,Bachelor,F,0,74,0,Corporate Auto,355,Two-Door Car
6465,ZB85648,California,30313,College,F,67117,85,0,Personal Auto,329,Two-Door Car
6466,IE57921,California,4726,Bachelor,F,13037,124,0,Personal Auto,839,SUV
6467,OY47486,California,5284,College,M,71960,67,0,Personal Auto,151,Two-Door Car
6468,LV51815,California,2990,High School or Below,F,73137,74,1,Corporate Auto,227,Four-Door Car
6469,VU99672,California,3548,College,M,0,96,0,Corporate Auto,446,Four-Door Car
6470,SN69015,California,6371,College,M,23797,81,0,Personal Auto,388,Four-Door Car
6471,UO54843,California,5372,Bachelor,M,70286,67,0,Corporate Auto,130,Four-Door Car
6472,ES34753,California,5165,Master,F,12904,132,0,Personal Auto,633,SUV
6473,KE91683,California,8264,High School or Below,F,42045,103,0,Personal Auto,40,SUV
6474,YU23754,California,5193,Master,F,24948,65,0,Personal Auto,280,Four-Door Car
6475,AS77287,California,8099,College,M,25452,107,0,Personal Auto,954,Sports Car
6476,PD36660,California,8845,High School or Below,F,95850,109,0,Corporate Auto,328,Sports Car
6477,BQ20851,California,8295,Master,M,73556,104,0,Personal Auto,497,SUV
6478,PW91494,California,9344,High School or Below,F,0,64,1,Personal Auto,307,Two-Door Car
6479,NZ83890,California,5081,High School or Below,F,0,69,0,Personal Auto,93,Two-Door Car
6480,QV24282,California,5363,Bachelor,F,43879,69,0,Corporate Auto,242,Four-Door Car
6481,YF67162,California,2429,High School or Below,F,23941,61,0,Corporate Auto,292,Four-Door Car
6482,YE20366,California,7183,Bachelor,M,14390,65,0,Personal Auto,402,Four-Door Car
6483,PN77420,California,5376,College,M,30039,70,0,Corporate Auto,498,Four-Door Car
6484,CF26207,California,7019,College,M,26806,63,0,Personal Auto,302,Four-Door Car
6485,WH24638,California,7079,College,F,24450,90,0,Personal Auto,250,Four-Door Car
6486,YQ16427,California,2415,High School or Below,F,0,64,0,Personal Auto,360,Four-Door Car
6487,AZ90068,California,8193,College,M,89219,73,4,Personal Auto,350,Four-Door Car
6488,PL59209,California,6952,College,F,0,73,3,Corporate Auto,525,Four-Door Car
6489,VK93542,California,7465,High School or Below,M,0,109,0,Personal Auto,784,SUV
6490,NE70589,California,13220,College,M,29504,117,0,Personal Auto,809,SUV
6491,AT52647,California,4014,High School or Below,F,0,113,0,Personal Auto,1305,SUV
6492,CW38361,California,8744,Bachelor,M,61706,110,0,Corporate Auto,223,SUV
6493,BZ92811,California,5948,High School or Below,F,88122,148,0,Corporate Auto,840,SUV
6494,ON68006,California,5520,Bachelor,F,26129,70,0,Personal Auto,419,Four-Door Car
6495,VG58889,California,5040,Bachelor,F,22350,66,0,Corporate Auto,316,Two-Door Car
6496,MI42935,California,5654,Bachelor,F,0,83,0,Personal Auto,597,Four-Door Car
6497,OS21957,California,8896,High School or Below,F,26201,112,0,Personal Auto,168,SUV
6498,JG21385,California,8715,Bachelor,M,0,84,0,Personal Auto,604,Four-Door Car
6499,CT62892,California,7868,Bachelor,F,0,107,0,Personal Auto,513,SUV
6500,IE97795,California,6878,High School or Below,M,39020,87,0,Corporate Auto,485,Four-Door Car
6501,DM59629,California,6411,Bachelor,F,47606,81,0,Personal Auto,388,Two-Door Car
6502,SH48087,California,10144,College,F,27231,88,0,Personal Auto,422,Four-Door Car
6503,WG93963,California,8575,College,F,39946,218,0,Personal Auto,1046,Luxury SUV
6504,OQ88395,California,4510,College,M,84300,111,0,Corporate Auto,202,SUV
6505,XH46220,California,3746,College,F,41479,94,1,Corporate Auto,19,Two-Door Car
6506,BK61065,California,5479,Master,M,56005,68,1,Personal Auto,326,Four-Door Car
6507,UD87700,California,7164,High School or Below,M,0,108,0,Corporate Auto,1260,SUV
6508,CO19402,California,13265,Bachelor,F,99617,109,0,Personal Auto,74,SUV
6509,KJ29915,California,5246,Bachelor,F,28909,66,0,Personal Auto,456,Two-Door Car
6510,JX52708,California,4556,Bachelor,M,25617,63,0,Personal Auto,302,Two-Door Car
6511,OT42923,California,2751,High School or Below,M,86788,70,0,Personal Auto,336,Four-Door Car
6512,DL34364,California,2914,High School or Below,M,28523,77,0,Corporate Auto,369,Four-Door Car
6513,WX16610,California,5824,Bachelor,F,38492,72,0,Personal Auto,207,Four-Door Car
6514,NH76558,California,5755,High School or Below,F,97657,71,0,Personal Auto,107,Two-Door Car
6515,SQ14756,California,2424,Master,M,49008,61,1,Personal Auto,292,Four-Door Car
6516,EP64069,California,5138,Bachelor,F,72264,64,0,Corporate Auto,272,Four-Door Car
6517,IS63817,California,6047,College,M,20396,76,1,Corporate Auto,364,Four-Door Car
6518,UC83161,California,6106,High School or Below,F,60234,152,0,Personal Auto,136,SUV
6519,DL45122,California,3329,Bachelor,M,75556,84,0,Corporate Auto,498,Four-Door Car
6520,KB90953,California,40132,Bachelor,F,98710,123,0,Personal Auto,587,Sports Car
6521,EX72956,California,5095,Bachelor,F,69461,64,0,Personal Auto,101,Two-Door Car
6522,YN15016,California,4471,High School or Below,M,0,68,2,Personal Auto,489,Four-Door Car
6523,GW56797,California,8773,High School or Below,M,0,87,0,Personal Auto,626,Four-Door Car
6524,QR57842,California,10351,College,F,73895,129,0,Corporate Auto,825,SUV
6525,TB53616,California,10408,High School or Below,M,20228,101,1,Personal Auto,523,SUV
6526,JN10602,California,8201,Master,F,81785,67,0,Personal Auto,321,Four-Door Car
6527,VI94769,California,2248,Bachelor,F,24910,63,1,Personal Auto,347,Four-Door Car
6528,BQ60673,California,5205,Bachelor,M,32946,66,0,Corporate Auto,316,Two-Door Car
6529,JK68578,California,15306,High School or Below,F,83868,189,0,Corporate Auto,134,Luxury Car
6530,OI39449,California,8002,College,F,0,107,0,Personal Auto,513,SUV
6531,NJ29981,California,4553,High School or Below,M,0,124,0,Corporate Auto,714,SUV
6532,ZO16199,California,5354,High School or Below,F,17099,69,0,Personal Auto,331,Four-Door Car
6533,HB12866,California,7449,High School or Below,F,0,206,0,Personal Auto,1483,Luxury SUV
6534,DQ19344,California,3112,College,M,33046,79,0,Personal Auto,181,Four-Door Car
6535,GH35369,California,4386,College,M,10621,67,0,Personal Auto,321,Four-Door Car
6536,QR26617,California,4865,Bachelor,M,21498,63,0,Corporate Auto,302,Four-Door Car
6537,QZ34525,California,6993,Bachelor,M,0,66,0,Personal Auto,439,Four-Door Car
6538,IU62399,California,5860,Bachelor,F,36889,74,1,Personal Auto,192,Four-Door Car
6539,OH23893,California,9115,Bachelor,F,69588,114,0,Personal Auto,173,SUV
6540,ZX83542,California,5300,Master,M,26585,69,0,Corporate Auto,308,Four-Door Car
6541,CO16841,California,3630,Bachelor,F,0,101,0,Corporate Auto,727,SUV
6542,MV81355,California,8819,High School or Below,M,99845,110,1,Personal Auto,528,SUV
6543,HU22390,California,5389,College,M,66429,136,0,Corporate Auto,57,Sports Car
6544,YS74016,California,3123,Bachelor,M,0,101,4,Personal Auto,960,SUV
6545,PU33703,California,2435,College,F,43721,61,0,Personal Auto,292,Four-Door Car
6546,PJ59176,California,8754,High School or Below,M,51209,109,0,Personal Auto,39,SUV
6547,ML68781,California,2628,College,F,84498,65,0,Personal Auto,255,Four-Door Car
6548,JI93499,California,6669,High School or Below,M,0,65,1,Corporate Auto,312,Four-Door Car
6549,NY90858,California,6765,College,M,59034,85,0,Personal Auto,378,Four-Door Car
6550,IZ76711,California,10013,Bachelor,F,0,135,0,Personal Auto,773,Sports Car
6551,BT78461,California,11288,College,F,96399,70,0,Personal Auto,307,Four-Door Car
6552,PS68884,California,4686,College,M,58089,118,0,Corporate Auto,566,SUV
6553,EY71439,California,7131,High School or Below,M,0,103,0,Corporate Auto,741,Sports Car
6554,TO84268,California,9051,Master,M,60964,113,0,Personal Auto,327,Four-Door Car
6555,UH93563,California,5306,College,M,42871,67,0,Corporate Auto,321,Four-Door Car
6556,GD57363,California,5133,College,M,38795,65,0,Personal Auto,98,Four-Door Car
6557,LU36517,California,11124,Bachelor,M,0,112,0,Personal Auto,806,Two-Door Car
6558,DO93657,California,7285,Master,M,57134,91,1,Personal Auto,436,Two-Door Car
6559,EF41225,California,14627,College,F,40711,121,0,Personal Auto,580,SUV
6560,CY97519,California,17086,College,M,26334,63,2,Corporate Auto,453,Two-Door Car
6561,FO36473,California,4298,Bachelor,F,31414,116,4,Personal Auto,556,SUV
6562,OD66412,California,5018,Doctor,F,74423,62,0,Personal Auto,50,Four-Door Car
6563,IW54903,California,7200,College,F,0,66,0,Personal Auto,316,Four-Door Car
6564,RF64040,California,9591,Bachelor,F,0,128,0,Corporate Auto,150,SUV
6565,CB17191,California,3240,High School or Below,F,30646,81,0,Corporate Auto,128,Four-Door Car
6566,OI39301,California,8906,High School or Below,F,0,118,0,Personal Auto,566,SUV
6567,VY90611,California,2499,Master,F,28264,63,0,Corporate Auto,364,Two-Door Car
6568,KF96171,California,8167,High School or Below,F,0,117,0,Personal Auto,842,Two-Door Car
6569,IJ36435,California,5811,College,F,0,79,0,Personal Auto,304,Four-Door Car
6570,GX40957,California,18732,College,F,70187,117,0,Personal Auto,632,Sports Car
6571,RT36566,California,5260,Bachelor,F,31006,67,0,Personal Auto,321,Four-Door Car
6572,ML38237,California,8869,High School or Below,F,0,119,0,Corporate Auto,571,SUV
6573,RR74547,California,2878,High School or Below,M,0,85,0,Personal Auto,612,Four-Door Car
6574,PK26805,California,2810,High School or Below,M,20371,71,1,Personal Auto,340,Four-Door Car
6575,KS36311,California,2701,College,F,39141,68,0,Personal Auto,402,Four-Door Car
6576,ZZ69693,California,2449,High School or Below,M,0,69,0,Corporate Auto,496,Four-Door Car
6577,FS70572,California,9445,College,M,76837,78,0,Corporate Auto,23,Four-Door Car
6578,LN87823,California,4414,High School or Below,F,0,61,0,Personal Auto,643,Four-Door Car
6579,XL81489,California,6785,Bachelor,F,0,197,0,Corporate Auto,1439,Sports Car
6580,NQ32487,California,3600,High School or Below,F,25147,101,0,Personal Auto,694,SUV
6581,XF60649,California,7452,Bachelor,F,0,106,0,Personal Auto,763,SUV
6582,VA95584,California,12723,Master,M,34665,64,0,Personal Auto,450,Two-Door Car
6583,FN80010,California,4312,Master,F,25404,112,0,Personal Auto,578,SUV
6584,QX22025,California,12148,High School or Below,F,37025,101,0,Corporate Auto,427,SUV
6585,ZU63258,California,3549,Bachelor,M,0,100,1,Personal Auto,480,SUV
6586,IC74050,California,6153,High School or Below,F,23939,160,1,Personal Auto,768,SUV
6587,JX80723,California,6272,College,M,76673,80,1,Personal Auto,56,Four-Door Car
6588,CT50487,California,2851,High School or Below,F,55274,71,0,Corporate Auto,484,Two-Door Car
6589,VT16570,California,6781,College,F,30324,86,0,Corporate Auto,143,Four-Door Car
6590,YW94562,California,4985,College,F,31702,63,1,Personal Auto,302,Four-Door Car
6591,JG83075,California,6725,College,F,0,95,0,Corporate Auto,684,Four-Door Car
6592,SZ61563,California,36632,Bachelor,M,70908,132,1,Personal Auto,521,SUV
6593,JO60130,California,5838,High School or Below,M,81082,73,0,Personal Auto,281,Four-Door Car
6594,BG55927,California,12206,College,F,17705,108,1,Personal Auto,668,Two-Door Car
6595,BS53322,California,14196,High School or Below,F,77738,118,0,Personal Auto,463,SUV
6596,FZ13256,California,2670,Bachelor,F,0,72,0,Corporate Auto,366,Four-Door Car
6597,CM38959,California,8033,College,F,70311,66,0,Personal Auto,341,Two-Door Car
6598,FS38926,California,9685,Bachelor,F,66022,239,0,Personal Auto,538,Luxury Car
6599,EN31802,California,36168,High School or Below,M,74140,101,2,Personal Auto,484,SUV
6600,TO18404,California,10453,Bachelor,F,73604,88,0,Corporate Auto,398,Two-Door Car
6601,VQ53427,California,5406,College,M,21855,74,1,Corporate Auto,355,Four-Door Car
6602,OT50011,California,2671,Master,F,23305,68,0,Personal Auto,127,Four-Door Car
6603,OO96627,California,3531,High School or Below,M,0,98,0,Corporate Auto,958,Two-Door Car
6604,BN77676,California,4835,High School or Below,M,0,71,0,Personal Auto,511,Four-Door Car
6605,JT64945,California,13422,College,F,65024,67,0,Personal Auto,189,Four-Door Car
6606,BO58202,California,2424,Bachelor,F,22590,67,0,Personal Auto,85,Two-Door Car
6607,UR71715,California,2983,College,M,0,91,0,Personal Auto,436,Four-Door Car
6608,GM84292,California,14723,Master,F,38401,92,0,Corporate Auto,441,Four-Door Car
6609,DW20514,California,8438,College,M,25539,112,0,Personal Auto,585,SUV
6610,WZ45123,California,14435,Master,M,60880,119,0,Personal Auto,109,Two-Door Car
6611,LW11571,California,2690,Bachelor,M,87313,67,0,Personal Auto,321,Four-Door Car
6612,TI48450,California,7948,College,M,23916,68,0,Corporate Auto,481,Two-Door Car
6613,CZ62883,California,11378,Bachelor,F,34854,95,0,Corporate Auto,456,Four-Door Car
6614,BY88565,California,5219,College,F,48203,66,0,Personal Auto,413,Four-Door Car
6615,EB61889,California,9486,High School or Below,M,25322,126,0,Corporate Auto,886,Sports Car
6616,GX22027,California,4762,Bachelor,F,16656,63,1,Personal Auto,302,Two-Door Car
6617,BN91755,California,4975,Master,F,44723,124,0,Personal Auto,341,SUV
6618,OZ89964,California,4422,High School or Below,M,35979,116,2,Personal Auto,556,Sports Car
6619,PV62467,California,4849,College,F,36413,61,0,Personal Auto,153,Four-Door Car
6620,QZ71100,California,19237,Bachelor,M,0,196,0,Corporate Auto,2092,Luxury Car
6621,UA63517,California,8518,Doctor,F,0,112,1,Personal Auto,537,Sports Car
6622,BD69478,California,5194,College,M,51883,66,0,Personal Auto,623,Two-Door Car
6623,GV41938,California,46302,High School or Below,F,0,151,1,Personal Auto,1087,SUV
6624,UA73107,California,2538,Bachelor,M,18608,71,0,Corporate Auto,340,Four-Door Car
6625,XU43725,California,14070,College,F,0,127,0,Corporate Auto,677,SUV
6626,MT78037,California,2748,High School or Below,M,55964,69,0,Personal Auto,496,Four-Door Car
6627,FH81263,California,6006,High School or Below,M,85510,74,0,Corporate Auto,355,Four-Door Car
6628,SZ94413,California,3286,High School or Below,M,30706,84,0,Personal Auto,225,Four-Door Car
6629,HI48554,California,2648,High School or Below,F,29587,69,0,Personal Auto,331,Two-Door Car
6630,YR30159,California,20936,College,M,20309,181,0,Personal Auto,1579,Luxury Car
6631,EV15014,California,7194,Bachelor,M,0,71,0,Personal Auto,599,Four-Door Car
6632,BM16805,California,11435,College,F,12470,103,1,Corporate Auto,618,SUV
6633,IB60476,California,4064,Master,M,0,107,0,Personal Auto,513,Sports Car
6634,YC63458,California,5893,Bachelor,F,86498,74,1,Personal Auto,8,Two-Door Car
6635,VS42598,California,8256,Bachelor,F,62902,69,0,Personal Auto,159,Two-Door Car
6636,BB65725,California,8061,College,M,57293,102,0,Corporate Auto,347,Sports Car
6637,UZ86963,California,9333,High School or Below,F,0,129,0,Corporate Auto,928,Sports Car
6638,RR39300,California,34243,High School or Below,F,51255,122,0,Personal Auto,421,SUV
6639,IU25994,California,31516,College,M,0,125,0,Corporate Auto,626,SUV
6640,IO81315,California,2460,College,F,69241,61,0,Personal Auto,47,Four-Door Car
6641,JC93010,California,4929,Bachelor,M,25632,63,0,Personal Auto,351,Two-Door Car
6642,XO56170,California,2866,High School or Below,F,87428,72,0,Personal Auto,224,Four-Door Car
6643,QS65968,California,8429,Master,M,98796,104,0,Personal Auto,499,SUV
6644,PT42203,California,8052,College,M,78617,101,0,Corporate Auto,233,Four-Door Car
6645,SX87181,California,4916,Bachelor,F,0,65,0,Personal Auto,312,Two-Door Car
6646,RE85409,California,5386,High School or Below,M,93893,67,0,Personal Auto,98,Four-Door Car
6647,YW95322,California,3508,Bachelor,M,23629,88,0,Personal Auto,633,Four-Door Car
6648,TL39187,California,6511,Bachelor,M,0,91,0,Corporate Auto,655,Two-Door Car
6649,XP41644,California,4335,High School or Below,M,30574,114,1,Corporate Auto,396,Sports Car
6650,FZ89300,California,3673,Bachelor,F,69555,92,0,Personal Auto,255,Four-Door Car
6651,ED80746,California,7426,Bachelor,M,19634,98,0,Corporate Auto,470,Two-Door Car
6652,BD35524,California,2640,Bachelor,M,15776,69,0,Personal Auto,337,Two-Door Car
6653,EW68125,California,4889,Bachelor,F,46819,62,0,Personal Auto,157,Four-Door Car
6654,TT86956,California,10537,Master,F,47950,65,0,Personal Auto,301,Four-Door Car
6655,KA67497,California,6385,High School or Below,F,0,63,1,Personal Auto,302,Two-Door Car
6656,TM68292,California,4564,Master,F,12626,69,4,Personal Auto,331,Four-Door Car
6657,SC23927,California,4772,High School or Below,M,20993,133,0,Personal Auto,638,SUV
6658,BO92934,California,10387,High School or Below,M,24392,93,0,Personal Auto,446,Four-Door Car
6659,XR82418,California,4984,Bachelor,M,86305,62,0,Personal Auto,80,Four-Door Car
6660,XS56253,California,6600,Bachelor,M,0,110,3,Personal Auto,1011,Sports Car
